96	Ghost	5530	5531
97	Ghost	5530	5531
98	Ghost	5530	5531
99	Ghost	5530	5531
100	Rock Crab	1310	1311
101	Rocks	1315	1311
102	Rock Crab	1310	1311
103	Rocks	1315	1311
104	Hellhound	6561	6583
105	Hellhound	6561	6583
106	Wolf	6580	6556
107	White wolf	6580	6556
108	White wolf	6580	6556
109	Big Wolf	6580	6556
110	Wolf	6580	6556
111	Dog	6561	6560
112	Wild dog	6561	6560
113	Wild dog	6561	6560
114	Guard dog	6561	6560
115	Big Wolf	6580	6556
116	Wolf	6580	6556
117	Wolf	6580	6556
118	Ignatius Vulcan	808	819
120	Aggie	808	819
121	Aggie	808	819
124	Yama	-1	-1
125	Left head	-1	-1
126	Middle head	-1	-1
127	Right head	-1	-1
128	Kalphite Queen	-1	-1
129	Tentacle	3617	3617
130	Skeleton	5483	5479
131	Guard dog	6561	6560
132	Hobgoblin	166	162
133	Troll	286	283
134	Huge spider	5318	5317
135	Hellhound	6561	6583
136	Ogre	357	358
137	Baby red dragon	27	21
138	Kalphite Soldier	6218	6220
139	Steel dragon	6496	79
140	Dagannoth	1338	1339
141	Tok-Xil	2631	2632
142	Demon	66	63
143	Rocnar	3707	3708
144	Hangman game	-1	-1
145	Hangman game	-1	-1
146	Hangman game	-1	-1
147	Hangman game	-1	-1
148	Hangman game	-1	-1
149	Hangman game	-1	-1
150	Hangman game	-1	-1
151	Hangman game	-1	-1
152	Hangman game	-1	-1
153	Hangman game	-1	-1
154	Treasure fairy	112	106
155	Jacky Jester	808	819
156	Combat stone	-1	-1
157	Combat stone	-1	-1
158	Combat stone	-1	-1
159	Combat stone	-1	-1
160	Combat stone	-1	-1
161	Combat stone	-1	-1
162	Combat stone	-1	-1
163	Combat stone	-1	-1
164	Combat stone	-1	-1
165	Combat stone	-1	-1
166	Combat stone	-1	-1
167	Combat stone	-1	-1
168	Combat stone	-1	-1
169	Combat stone	-1	-1
170	Combat stone	-1	-1
171	Combat stone	-1	-1
172	Combat stone	-1	-1
173	Combat stone	-1	-1
174	Combat stone	-1	-1
175	Combat stone	-1	-1
176	Combat stone	-1	-1
177	Combat stone	-1	-1
178	Combat stone	-1	-1
179	Combat stone	-1	-1
180	Combat stone	-1	-1
181	Combat stone	-1	-1
182	Combat stone	-1	-1
183	Combat stone	-1	-1
184	Combat stone	-1	-1
185	Combat stone	-1	-1
186	Combat stone	-1	-1
187	Combat stone	-1	-1
188	Combat stone	-1	-1
189	Combat stone	-1	-1
190	Combat stone	-1	-1
191	Combat stone	-1	-1
192	Combat stone	-1	-1
193	Combat stone	-1	-1
194	Combat stone	-1	-1
195	Combat stone	-1	-1
196	Combat stone	-1	-1
197	Combat stone	-1	-1
198	Combat stone	-1	-1
199	Combat stone	-1	-1
200	Combat stone	-1	-1
201	Combat stone	-1	-1
202	Combat stone	-1	-1
203	Combat stone	-1	-1
204	Combat stone	-1	-1
205	Combat stone	-1	-1
206	Combat stone	-1	-1
207	Combat stone	-1	-1
208	Combat stone	-1	-1
209	Combat stone	-1	-1
210	Combat stone	-1	-1
211	Combat stone	-1	-1
212	Combat stone	-1	-1
213	Combat stone	-1	-1
214	Combat stone	-1	-1
215	Combat stone	-1	-1
216	Combat stone	-1	-1
217	Combat stone	-1	-1
218	Combat stone	-1	-1
219	Combat stone	-1	-1
220	Combat stone	-1	-1
221	Rick	808	819
223	Maid	808	819
225	Cook	808	819
227	Butler	808	819
229	Demon butler	808	819
231	Wolf	6580	6556
232	Jungle Wolf	6580	6556
233	Macaroni Penguin	5668	5666
234	Butterfly	362	362
235	Butterfly	362	362
236	Butterfly	362	362
237	Butterfly	362	362
238	Butterfly	362	362
239	King Black Dragon	90	4635
240	Black demon	66	63
241	Baby blue dragon	27	21
242	Baby blue dragon	27	21
243	Baby blue dragon	27	21
244	Baby red dragon	27	21
245	Baby red dragon	27	21
246	Baby red dragon	27	21
247	Red dragon	90	79
248	Red dragon	90	79
249	Red dragon	90	79
250	Red dragon	90	79
251	Red dragon	90	79
252	Black dragon	90	79
253	Black dragon	90	79
254	Black dragon	90	79
255	Black dragon	90	79
256	Black dragon	90	79
257	Black dragon	90	79
258	Black dragon	90	79
259	Black dragon	90	79
260	Green dragon	90	79
261	Green dragon	90	79
262	Green dragon	90	79
263	Green dragon	90	79
264	Green dragon	90	79
265	Blue dragon	90	79
266	Blue dragon	90	79
267	Blue dragon	90	79
268	Blue dragon	90	79
269	Blue dragon	90	79
270	Bronze dragon	90	79
271	Bronze dragon	90	79
272	Iron dragon	90	79
273	Iron dragon	90	79
274	Steel dragon	90	79
275	Steel dragon	90	79
276	Town Crier	6864	6867
277	Town Crier	6864	6867
278	Town Crier	6864	6867
279	Town Crier	6864	6867
280	Town Crier	6864	6867
281	Gull	6771	6773
282	Cormorant	6772	6774
283	Pelican	6772	6774
284	Gull	6771	6773
285	Gull	6771	6773
286	Eagle	1773	1773
287	Mercenary	808	819
288	Chartin' Charles McAtless	808	819
289	Ghoul	1275	819
290	Dwarf	101	98
291	Chaos dwarf	101	98
292	Dwarf	101	98
293	Adventurer Jon	-1	-1
294	Dwarf	101	98
295	Dwarf	101	98
296	Dwarf	101	98
297	Thordur	101	98
298	Thordur	101	98
299	Gunthor the brave	808	819
300	Jailer	808	819
301	Black Heather	808	819
302	Donny the lad	808	819
303	Speedy Keith	808	819
304	Salarin the twisted	808	819
305	Jennifer	808	819
306	Lumbridge Guide	813	1205
307	Dr Jekyll	808	819
308	Emblem Trader	813	1205
309	Reacher	-1	-1
310	Ayesha	2163	2164
311	Ironman tutor	808	819
312	Frog	1796	1797
313	Reacher	-1	-1
314	Dr Jekyll	808	819
315	Leagues Tutor	813	1146
316	Leagues Tutor	813	1146
318	Dark core	7980	2417
319	Corporeal Beast	1678	1684
320	Dark energy core	1688	-1
321	Mime	808	-1
322	Drunken Dwarf	900	104
323	Strange plant	349	-1
326	Genie	792	792
327	Genie	792	792
328	Reacher	-1	-1
329	Reacher	-1	-1
330	Swarm	0	0
331	Reacher	-1	-1
332	Strange watcher	1137	-1
333	Strange watcher	1137	-1
334	Strange watcher	1137	-1
335	Reacher	-1	-1
336	Reacher	-1	-1
337	Sergeant Damien	808	819
338	Suspect	3999	3999
339	Suspect	3999	3999
340	Suspect	3999	3999
341	Suspect	3999	3999
342	Molly	808	819
343	Suspect	808	819
344	Suspect	808	819
345	Suspect	808	819
346	Suspect	808	819
347	Suspect	808	819
348	Suspect	3999	3999
349	Suspect	808	819
350	Suspect	808	819
351	Suspect	808	819
352	Molly	808	819
353	Suspect	3999	3999
354	Suspect	808	819
355	Suspect	808	819
356	Molly	808	819
357	Suspect	808	819
358	Suspect	808	819
359	Suspect	808	819
360	Suspect	3999	3999
361	Molly	808	819
362	Molly	808	819
363	Molly	808	819
364	Molly	808	819
365	Molly	808	819
366	Molly	808	819
367	Molly	808	819
368	Prison Pete	808	819
369	Balloon Animal	3049	3048
370	Balloon Animal	3049	3048
371	Balloon Animal	3049	3048
372	Freaky Forester	808	819
373	Pheasant	2370	2369
374	Pheasant	2370	2369
375	Rick Turpentine	4591	4226
376	Rick Turpentine	4591	4226
377	Phosani's Nightmare	8613	8613
378	The Nightmare	8613	8613
379	Quiz Master	808	819
380	Pillory Guard	808	819
381	Tramp	808	819
382	Tramp	808	819
383	Tramp	808	819
385	Man	808	819
386	Avan	808	819
387	Avan	808	819
388	Dark Core	1688	2417
389	Reacher	-1	-1
390	Evil Bob	317	314
391	Evil Bob	2159	314
392	Trotters	317	314
393	Servant	808	819
394	Rod Fishing spot	7634	7634
395	Cat	317	314
396	Jon	808	819
397	Guard	808	819
398	Guard	808	819
399	Guard	813	1146
400	Guard	813	1146
403	Vannaka	2561	819
404	Chaeldar	112	106
406	Cave crawler	226	225
407	Cave crawler	226	225
408	Cave crawler	226	225
409	Cave crawler	226	225
410	Kurask	1511	1510
411	Kurask	1511	1510
412	Gargoyle	1516	1515
413	Gargoyle	-1	-1
414	Banshee	1522	1521
415	Abyssal demon	1536	1534
416	Abyssal demon	1536	1534
417	Basilisk	1545	1544
418	Basilisk	1545	1544
419	Cockatrice	1561	1559
420	Cockatrice	1561	1559
421	Rockslug	1566	1564
422	Rockslug	1566	1564
423	Dust devil	1556	1554
425	Skotos	6935	4070
426	Turoth	1594	1593
427	Turoth	1594	1593
428	Turoth	1594	1593
429	Turoth	1594	1593
430	Turoth	1594	1593
431	Turoth	1594	1593
432	Turoth	1594	1593
433	Pyrefiend	1578	1579
434	Pyrefiend	1578	1579
435	Pyrefiend	1578	1579
436	Pyrefiend	1578	1579
437	Jelly	1583	1584
438	Jelly	1583	1584
439	Jelly	1583	1584
440	Jelly	1583	1584
441	Jelly	1583	1584
442	Jelly	1583	1584
443	Infernal Mage	813	1205
444	Infernal Mage	813	1205
445	Infernal Mage	813	1205
446	Infernal Mage	813	1205
447	Infernal Mage	813	1205
448	Crawling Hand	1588	1589
449	Crawling Hand	1588	1589
450	Crawling Hand	1588	1589
451	Crawling Hand	1588	1589
452	Crawling Hand	1588	1589
453	Crawling Hand	1588	1589
454	Crawling Hand	1588	1589
455	Crawling Hand	1588	1589
456	Crawling Hand	1588	1589
457	Crawling Hand	1588	1589
458	Lizard	2774	2775
459	Desert Lizard	2774	2775
460	Desert Lizard	2774	2775
461	Desert Lizard	2774	2775
462	Small Lizard	2774	2775
463	Small Lizard	2774	2775
464	Harpie Bug Swarm	3108	3108
465	Skeletal Wyvern	2984	2982
466	Skeletal Wyvern	2984	2982
467	Skeletal Wyvern	2984	2982
468	Skeletal Wyvern	2984	2982
469	Killerwatt	3160	3161
470	Killerwatt	10723	10723
472	Ghost	5530	5531
473	Ghost	5530	5531
474	Ghost	5530	5531
475	Hole in the wall	1798	-1
476	Wall beast	1799	-1
477	Giant frog	1796	1797
478	Big frog	1796	1797
479	Frog	1796	1797
480	Cave slime	1790	1788
481	Cave bug	6078	6077
482	Cave bug larva	1782	1781
483	Cave bug	6078	6077
484	Bloodveld	1551	1549
485	Bloodveld	1551	1549
486	Bloodveld	1551	1549
487	Bloodveld	1551	1549
488	Storm Cloud	3169	3169
489	Storm Cloud	3168	3167
491	Entomologist	7136	7136
492	Cave kraken	3989	3989
493	Whirlpool	6737	6737
494	Kraken	3989	3989
495	Venenatis spiderling	9986	9987
496	Whirlpool	6737	6737
497	Callisto cub	10011	10010
498	Smoke devil	1829	1828
499	Thermonuclear smoke devil	1829	1828
500	Olivia	808	819
501	Sarah	808	819
502	Vanessa	808	819
503	Richard	808	819
504	Alice	808	819
505	Ghost	5530	5531
506	Ghost	5530	5531
507	Ghost	5530	5531
508	Soulless	337	336
509	Death wing	4914	4913
510	Dark wizard	808	819
511	Invrigar the Necromancer	808	819
512	Dark wizard	808	819
513	Mugger	808	819
514	Witch	808	819
515	Witch	808	819
516	Black Knight	808	819
517	Black Knight	808	819
518	Highwayman	808	819
519	Highwayman	808	819
520	Chaos druid	808	819
521	Pirate	808	819
522	Pirate	808	819
523	Pirate	808	819
524	Pirate	808	819
525	Thug	808	819
526	Rogue	808	819
527	Monk of Zamorak	808	819
528	Monk of Zamorak	808	819
529	Monk of Zamorak	808	819
530	Tribesman	813	819
531	Dark warrior	808	819
532	Chaos druid warrior	808	819
533	Fungi	3328	3328
535	Fungi	3328	3328
537	Zygomite	3324	3323
538	Fungi	3328	3328
539	Elfinlocks	808	819
540	Clockwork cat	317	314
541	Clockwork cat	317	314
542	Monk	5877	5876
543	Monk	5877	5876
544	Monk	5877	5876
545	Monk	5877	5876
546	Rufus	808	819
547	Mi-Gor	5859	5858
548	Puffin	5873	5872
549	Puffin	5873	-1
550	Brother Tranquility	5875	5876
551	Brother Tranquility	5646	5645
552	Brother Tranquility	5646	5645
553	Monk	5646	5645
554	Monk	5646	5645
555	Monk	5646	5645
556	Monk	5646	5645
557	Zombie monk	5877	5876
558	Zombie monk	5877	5876
559	Zombie monk	5877	5876
560	Zombie monk	5877	5876
561	Sorebones	5641	5642
562	Sorebones	5641	5642
563	Zombie pirate	5646	5645
564	Zombie pirate	5646	5645
565	Zombie pirate	5646	5645
566	Zombie pirate	5646	5645
567	Zombie pirate	5646	5645
568	Zombie pirate	5646	5645
569	Zombie pirate	5646	5645
570	Zombie pirate	5646	5645
571	Zombie pirate	5650	5652
572	Zombie pirate	5650	5652
573	Zombie pirate	5650	5652
574	Zombie pirate	5650	5652
575	Zombie pirate	5650	5652
576	Zombie pirate	5879	5878
577	Zombie pirate	5879	5878
578	Zombie pirate	5879	5878
579	Zombie pirate	5879	5878
580	Zombie pirate	5879	5878
581	Zombie pirate	5883	5882
582	Zombie pirate	5883	5882
583	Zombie pirate	5883	5882
584	Zombie pirate	5883	5882
585	Zombie pirate	5883	5882
586	Zombie pirate	5883	5882
587	Zombie pirate	5883	5882
588	Zombie pirate	5883	5882
589	Zombie pirate	5883	5882
590	Zombie pirate	5888	5887
591	Zombie pirate	5888	5887
592	Zombie pirate	5888	5887
593	Zombie pirate	5888	5887
594	Zombie pirate	5888	5887
595	Zombie pirate	5888	5887
596	Zombie pirate	5888	5887
597	Zombie pirate	5888	5887
598	Zombie pirate	5888	5887
599	Zombie pirate	5888	5887
600	Barrelchest	5893	5892
601	Pirate Pete	808	819
602	Pirate Pete	808	819
603	Captain Braindeath	808	819
604	50% Luke	5586	5585
605	Davey	808	819
606	Captain Donnie	5656	5655
607	Zombie protester	5584	5583
608	Zombie protester	5584	5583
609	Zombie protester	5584	5583
610	Zombie protester	5584	5583
611	Zombie protester	5584	5583
612	Zombie protester	5584	5583
613	Zombie pirate	5646	5645
614	Zombie pirate	5650	5652
615	Zombie pirate	5650	5652
616	Zombie pirate	5650	5652
617	Zombie pirate	5646	5645
618	Zombie pirate	5646	5645
619	Zombie swab	5646	5645
620	Zombie swab	5646	5645
621	Zombie swab	5650	5652
622	Zombie swab	5650	5652
623	Zombie swab	5646	5645
624	Zombie swab	5646	5645
625	Evil spirit	2803	2802
626	Fever spider	5318	5317
627	Brewer	808	819
628	Brewer	808	819
629	Brewer	808	819
630	Brewer	808	819
631	Brewer	808	819
632	Brewer	808	819
633	Brewer	808	819
634	Brewer	808	819
635	Fishing spot	7634	7634
636	Karamthulhu	2799	2798
637	Fungi	3328	3328
639	Tyras guard	808	819
640	Ug	1474	283
641	Aga	286	283
642	Arrg	286	283
643	Arrg	286	283
644	Ug	1480	283
645	Ice wolf	6580	6556
646	Ice wolf	6580	6556
647	Ice wolf	6580	6556
648	Ice Troll	286	283
649	Ice Troll	286	283
650	Ice Troll	926	1139
651	Ice Troll	286	283
652	Ice Troll	926	1139
653	Ice Troll	286	283
654	Ice Troll	286	283
655	Goblin	6181	6180
656	Goblin	6186	6187
657	Goblin	6181	6180
658	Goblin	6200	6201
659	Goblin	6181	6180
660	Goblin	6186	6187
661	Goblin	6186	6187
662	Goblin	6181	6180
663	Goblin	6186	6187
664	Goblin	6181	6180
665	Goblin	6200	6201
666	Goblin	6181	6180
667	Goblin	6186	6187
668	Goblin	6186	6187
669	General Bentnoze	6203	6202
670	General Wartface	6203	6202
671	Grubfoot	6181	6180
672	Grubfoot	6181	6180
673	Grubfoot	6181	6180
674	Goblin	6181	6180
675	General Bentnoze	311	308
676	General Wartface	311	308
677	Goblin	1737	1738
678	Goblin	1737	1738
679	Rasolo	808	819
680	Giant skeleton	5493	5497
681	Giant skeleton	5493	5497
682	Damis	808	819
683	Damis	808	819
685	Stranger	808	819
686	Malak	808	819
687	Bartender	808	819
688	Eblis	808	819
689	Eblis	808	819
690	Bandit	808	819
691	Bandit	1955	-1
692	Bandit	1953	-1
693	Bandit	1952	-1
694	Bandit	1954	-1
695	Bandit	808	819
696	Troll child	286	283
697	Troll child	1476	283
698	Ice troll	286	283
699	Ice troll	286	283
700	Ice troll	286	283
701	Ice troll	926	1139
702	Ice troll	286	283
703	Ice troll	926	1139
704	Ice troll	286	283
705	Ice troll	286	283
706	Ice block	-1	-1
707	Ice block	-1	-1
708	Troll father	286	283
709	Troll mother	286	283
710	Ice wolf	6580	6556
711	Ice wolf	6580	6556
712	Ice wolf	6580	6556
713	Ice wolf	6580	6556
714	Ice wolf	6580	6556
715	Ice wolf	6580	6556
717	Mummy	5548	5552
718	Mummy ashes	5563	5563
719	Mummy ashes	5563	5563
720	Mummy	5548	5552
721	Mummy	5548	5552
722	Mummy	5548	5552
723	Mummy	5548	5552
724	Mummy	5548	5552
725	Mummy	5548	5552
726	Mummy	5548	5552
727	Mummy	5548	5552
728	Mummy	5548	5552
729	Scarabs	1947	1945
730	Azzanadra	9865	9866
731	Sheep	3569	3568
732	Fred the Farmer	813	1205
733	Bandit Leader	-1	-1
734	Bandit	-1	-1
735	Bandit	-1	-1
736	Bandit	808	819
737	Bandit	808	819
738	Bandit champion	808	819
739	Cowardly Bandit	808	819
741	My Arm	4986	283
742	My Arm	4986	283
750	My Arm	4986	-1
751	My Arm	4986	-1
752	My Arm	4986	-1
753	Adventurer	479	-1
754	Captain Barnaby	808	819
755	Murcaily	813	819
756	Jagbakoba	813	819
757	Tool Leprechaun	5002	-1
758	Flies	0	0
759	Unnamed troll child	286	283
760	Drunken Dwarf's Leg	286	283
762	Baby Roc	5029	5030
763	Giant Roc	5021	5022
764	Shadow	-1	-1
765	Queen Sigrid	808	819
766	Banker	808	819
767	Arnor	808	819
768	Haming	808	819
769	Moldof	808	819
770	Helga	808	819
771	Matilda	808	819
772	Ashild	808	819
773	Skraeling	808	819
774	Skraeling	808	819
775	Fishmonger	813	819
776	Greengrocer	813	819
777	Ethereal Being	813	1205
778	Ethereal Being	813	1205
779	Ethereal Numerator	813	1205
780	Ethereal Expert	813	1205
781	Ethereal Perceptive	813	1205
782	Ethereal Guide	813	1205
783	Ethereal Fluke	813	1205
784	Ethereal Mimic	808	819
785	Me	813	1205
786	Me	813	1205
787	Suqah	4386	4383
788	Suqah	4386	4383
789	Suqah	4386	4383
790	Suqah	4386	4383
791	Suqah	4386	4383
792	Suqah	4386	4383
793	Suqah	4386	4383
794	Scarab Mage	813	1205
795	Locust rider	5447	5446
796	Locust rider	5447	5446
797	Giant Scarab	5455	5454
798	Giant Scarab	5455	5454
799	Scarab Mage	813	1205
800	Locust rider	5447	5446
801	Locust rider	5447	5446
802	Olaf the Bard	1318	819
803	Lalli	286	283
804	Golden sheep	5339	5340
805	Golden sheep	5339	5340
806	Golden sheep	5345	5344
807	Golden sheep	5345	5344
808	Fossegrimen	808	819
809	Ospak	1137	1323
810	Styrmir	1137	1323
811	Torbrund	1137	1323
812	Fridgeir	1137	1323
813	Longhall Bouncer	813	819
814	Guildmaster	808	819
815	Duke Horacio	808	819
817	Elvarg	90	79
819	Klarense	808	819
820	Wormbrain	6181	6180
821	Oracle	808	819
822	Oziach	808	819
823	Melzar the Mad	808	819
824	Captain Ned	808	819
825	Cabin Boy Jenkins	808	819
826	Cabin Boy Jenkins	808	819
827	Larry	808	819
828	Larry	808	819
829	Larry	808	819
830	Penguin	5668	5666
831	Penguin	5668	5666
832	Penguin	5668	5666
833	KGP Guard	5668	5666
834	Pescaling Pax	5668	5666
835	Ping	5673	-1
836	Ping	5668	-1
837	Pong	5675	-1
838	Pong	5668	-1
839	Ping	5668	5666
840	Pong	5668	5666
841	KGP Agent	5668	5666
842	KGP Agent	5668	5666
844	Noodle	5668	5666
845	Penguin	5668	5666
846	Penguin suit	5668	5666
847	Agility Instructor	5677	5676
848	Army Commander	5677	5676
849	Penguin	5680	-1
850	Penguin	5682	-1
851	Penguin	5685	-1
852	Icelord	5722	5721
853	Icelord	5722	5721
854	Icelord	5722	5721
855	Icelord	5722	5721
856	Crusher	-1	-1
857	Crusher	-1	-1
858	Crusher	-1	-1
859	Crusher	-1	-1
860	Grish	357	358
861	Uglug Nar	357	358
862	Pilg	2088	-1
863	Grug	2089	-1
864	Ogre guard	357	358
865	Ogre guard	357	358
866	Zogre	357	2104
867	Zogre	357	2104
868	Zogre	357	2104
869	Zogre	357	2104
870	Zogre	357	2104
871	Zogre	357	2104
872	Skogre	2099	358
873	Zogre	2099	2104
874	Zogre	2099	2104
875	Zogre	2099	2104
876	Zogre	2099	2104
877	Zogre	2100	2100
878	Skogre	2100	2100
879	Skogre	357	358
880	Zombie	301	298
881	Zavistic Rarve	813	819
882	Slash Bash	357	358
883	Sithik Ints	-1	-1
884	Sithik Ints	-1	-1
885	Gargh	357	358
886	Scarg	357	358
887	Gruh	357	358
888	Irwin Feaselbaum	808	819
891	Moss Guardian	4656	4654
892	Golrie	2331	12042
893	Father Reen	813	1146
894	Father Reen	808	819
895	Father Badden	808	819
896	Father Badden	808	819
897	Denath	808	819
898	Denath	808	819
899	Eric	808	819
900	Eric	808	819
901	Evil Dave	808	819
902	Evil Dave	808	819
903	Matthew	808	819
904	Matthew	808	819
905	Jennifer	808	819
906	Jennifer	808	819
907	Tanya	808	819
908	Tanya	808	819
909	Patrick	808	819
910	Patrick	808	819
911	Agrith Naar	4675	4674
912	Sand storm	2882	2882
917	Clay golem	1913	1912
918	Clay golem	1913	1912
920	Ghost	5530	5531
921	Donie	813	1205
922	Restless ghost	808	819
923	Father Urhney	808	819
924	Skeleton	808	819
925	Rock	927	1141
926	Stick	286	283
927	Pee Hat	926	1139
928	Kraka	926	1139
929	Dung	286	283
930	Ash	286	283
931	Thrower Troll	286	283
932	Thrower Troll	286	283
933	Thrower Troll	286	283
934	Thrower Troll	286	283
935	Thrower Troll	286	283
936	Mountain troll	286	283
937	Mountain troll	286	283
938	Mountain troll	926	1139
939	Mountain troll	286	283
940	Mountain troll	926	1139
941	Mountain troll	286	283
942	Mountain troll	286	283
943	Filliman Tarlock	842	841
944	Nature Spirit	842	841
945	Ghast	1092	1091
946	Ghast	1086	1085
947	Ulizius	808	819
948	Klenter	5538	5539
949	Mummy	5551	5553
950	Mummy	5551	5553
951	Mummy	5551	5553
952	Mummy	5551	5553
953	Mummy	5551	5553
954	Weird Old Man	808	819
955	Kalphite Worker	6218	6220
956	Kalphite Worker	6218	6220
957	Kalphite Soldier	6218	6220
958	Kalphite Soldier	6218	6220
959	Kalphite Guardian	6219	6222
960	Kalphite Guardian	6219	6222
961	Kalphite Worker	6218	6220
962	Kalphite Guardian	6219	6222
963	Kalphite Queen	6239	6238
964	Hellpuppy	6561	6560
965	Kalphite Queen	6236	6236
966	Kalphite Larva	6218	6221
967	Anna	808	6926
968	David	808	819
969	Anna	808	819
970	Dagannoth	1338	1339
971	Dagannoth	1338	1339
972	Dagannoth	1338	1339
973	Dagannoth	1338	1339
974	Dagannoth	1338	1339
975	Dagannoth	1338	1339
976	Dagannoth	1344	1344
977	Dagannoth	1345	1345
978	Dagannoth	1346	1346
979	Dagannoth	1338	1339
980	Dagannoth mother	1344	1344
981	Dagannoth mother	1345	1345
982	Dagannoth mother	1346	1346
983	Dagannoth mother	1338	1339
984	Dagannoth mother	1338	1339
985	Dagannoth mother	1338	1339
986	Dagannoth mother	1338	1339
987	Dagannoth mother	1338	1339
988	Dagannoth mother	1338	1339
989	Veliaf Hurtz	808	819
990	Sigmund	808	819
991	Sigmund	808	819
992	Sigmund	808	819
993	Sigmund	808	819
994	Sigmund	808	819
995	Guard	808	819
996	Nardok	4210	-1
997	Dartog	6040	6041
998	Guard	808	819
999	Guard	808	819
1000	Guard	808	819
1001	Guard	808	819
1002	Guard	808	819
1003	Guard	808	819
1004	Guard	808	819
1005	Guard	808	819
1006	Guard	808	819
1007	Guard	808	819
1008	Guard	808	819
1009	Guard	808	819
1010	Gertrude's cat	317	314
1011	Gamer	813	1146
1012	Gamer	813	1146
1013	Barman	808	819
1014	Gamer	808	819
1015	Gamer	808	819
1016	Gamer	808	819
1017	Gamer	808	819
1018	Gamer	808	819
1019	Gamer	808	819
1020	Rat	2704	2703
1021	Rat	2704	2703
1022	Rat	2704	2703
1024	Zygomite	3324	3322
1025	Necromancer	808	819
1026	Bandit	808	819
1027	Guard Bandit	808	819
1028	Barbarian guard	808	819
1029	Sleepwalker	2770	8534
1030	Sleepwalker	2770	8534
1031	Sleepwalker	2770	8534
1032	Sleepwalker	2770	8534
1037	Snake	277	274
1038	Monkey	222	219
1039	Albino bat	4914	4913
1040	Crab	3424	3426
1041	Giant mosquito	2395	2396
1042	Jungle horror	4231	4236
1043	Jungle horror	4231	4236
1044	Jungle horror	4231	4236
1045	Jungle horror	4231	4236
1046	Jungle horror	4231	4236
1047	Cave horror	4231	4236
1048	Cave horror	4231	4236
1049	Cave horror	4231	4236
1050	Cave horror	4231	4236
1051	Cave horror	4231	4236
1052	Cavey Davey	808	819
1053	Mac	808	819
1054	Launa	808	1146
1055	Launa	808	819
1056	Brana	813	1146
1057	Tolna	5752	819
1058	Tolna	808	819
1059	Tolna	2331	12042
1060	Angry bear	4919	4923
1061	Angry unicorn	6374	6373
1062	Angry giant rat	4932	4931
1065	Angry goblin	6181	6180
1066	Fear reaper	3810	3809
1067	Confusion beast	3815	3819
1068	Confusion beast	3815	3819
1069	Confusion beast	3815	3819
1070	Confusion beast	3815	3819
1071	Confusion beast	3815	3819
1072	Hopeless creature	3822	3825
1073	Hopeless creature	3822	3825
1074	Hopeless creature	3822	3825
1075	Tolna	3828	3828
1076	Tolna	3828	3828
1077	Tolna	3828	3828
1078	Runa	808	819
1079	Halla	808	819
1080	Finn	808	819
